Time,TSLA,AAPL,AMZN
10-Dec-2018,73.029999,42.400002,1641.030029
11-Dec-2018,73.351997,42.157501,1643.23999
12-Dec-2018,73.32,42.275002,1663.540039
13-Dec-2018,75.358002,42.737499,1658.380005
14-Dec-2018,73.141998,41.369999,1591.910034
17-Dec-2018,69.683998,40.985001,1520.910034
18-Dec-2018,67.405998,41.517502,1551.47998
19-Dec-2018,66.594002,40.2225,1495.079956
20-Dec-2018,63.076,39.2075,1460.829956
21-Dec-2018,63.953999,37.682499,1377.449951
24-Dec-2018,59.077999,36.7075,1343.959961
26-Dec-2018,65.218002,39.2925,1470.900024
27-Dec-2018,63.226002,39.037498,1461.640015
28-Dec-2018,66.774002,39.057499,1478.02002
31-Dec-2018,66.559998,39.435001,1501.969971
02-Jan-2019,62.023998,39.48,1539.130005
03-Jan-2019,60.071999,35.547501,1500.280029
04-Jan-2019,63.537998,37.064999,1575.390015
07-Jan-2019,66.991997,36.982498,1629.51001
08-Jan-2019,67.07,37.6875,1656.579956
09-Jan-2019,67.706001,38.327499,1659.420044
10-Jan-2019,68.994003,38.450001,1656.219971
11-Jan-2019,69.452003,38.072498,1640.560059
14-Jan-2019,66.879997,37.5,1617.209961
15-Jan-2019,68.886002,38.267502,1674.560059
16-Jan-2019,69.209999,38.735001,1683.780029
17-Jan-2019,69.461998,38.965,1693.219971
18-Jan-2019,60.452,39.205002,1696.199951
22-Jan-2019,59.784,38.325001,1632.170044
23-Jan-2019,57.518002,38.48,1640.02002
24-Jan-2019,58.301998,38.174999,1654.930054
25-Jan-2019,59.408001,39.439999,1670.569946
28-Jan-2019,59.276001,39.075001,1637.890015
29-Jan-2019,59.492001,38.669998,1593.880005
30-Jan-2019,61.754002,41.3125,1670.430054
31-Jan-2019,61.403999,41.610001,1718.72998
01-Feb-2019,62.442001,41.630001,1626.22998
04-Feb-2019,62.577999,42.8125,1633.310059
05-Feb-2019,64.269997,43.544998,1658.810059
06-Feb-2019,63.444,43.560001,1640.26001
07-Feb-2019,61.501999,42.735001,1614.369995
08-Feb-2019,61.16,42.602501,1588.219971
11-Feb-2019,62.568001,42.357498,1591
12-Feb-2019,62.362,42.7225,1638.01001
13-Feb-2019,61.633999,42.544998,1640
14-Feb-2019,60.754002,42.700001,1622.650024
15-Feb-2019,61.576,42.605,1607.949951
19-Feb-2019,61.127998,42.732498,1627.579956
20-Feb-2019,60.512001,43.0075,1622.099976
21-Feb-2019,58.245998,42.764999,1619.439941
22-Feb-2019,58.942001,43.2425,1631.560059
25-Feb-2019,59.754002,43.557499,1633
26-Feb-2019,59.571999,43.5825,1636.400024
27-Feb-2019,62.948002,43.717499,1641.089966
28-Feb-2019,63.976002,43.287498,1639.829956
01-Mar-2019,58.958,43.7425,1671.72998
04-Mar-2019,57.071999,43.962502,1696.170044
05-Mar-2019,55.307999,43.8825,1692.430054
06-Mar-2019,55.248001,43.630001,1668.949951
07-Mar-2019,55.318001,43.125,1625.949951
08-Mar-2019,56.827999,43.227501,1620.800049
11-Mar-2019,58.183998,44.724998,1670.619995
12-Mar-2019,56.672001,45.227501,1673.099976
13-Mar-2019,57.792,45.427502,1690.810059
14-Mar-2019,57.992001,45.932499,1686.219971
15-Mar-2019,55.085999,46.529999,1712.359985
18-Mar-2019,53.897999,47.005001,1742.150024
19-Mar-2019,53.493999,46.6325,1761.849976
20-Mar-2019,54.720001,47.040001,1797.27002
21-Mar-2019,54.804001,48.772499,1819.26001
22-Mar-2019,52.905998,47.762501,1764.77002
25-Mar-2019,52.084,47.185001,1774.26001
26-Mar-2019,53.554001,46.697498,1783.76001
27-Mar-2019,54.966,47.1175,1765.699951
28-Mar-2019,55.723999,47.18,1773.420044
29-Mar-2019,55.972,47.487499,1780.75
01-Apr-2019,57.835999,47.810001,1814.189941
02-Apr-2019,57.175999,48.505001,1813.97998
03-Apr-2019,58.362,48.837502,1820.699951
04-Apr-2019,53.556,48.922501,1818.859985
05-Apr-2019,54.992001,49.25,1837.280029
08-Apr-2019,54.639999,50.025002,1849.859985
09-Apr-2019,54.462002,49.875,1835.839966
10-Apr-2019,55.212002,50.154999,1847.329956
11-Apr-2019,53.683998,49.737499,1844.069946
12-Apr-2019,53.540001,49.717499,1843.060059
15-Apr-2019,53.276001,49.807499,1844.869995
16-Apr-2019,54.672001,49.8125,1863.040039
17-Apr-2019,54.245998,50.782501,1864.819946
18-Apr-2019,54.652,50.965,1861.689941
22-Apr-2019,52.549999,51.1325,1887.310059
23-Apr-2019,52.779999,51.869999,1923.77002
24-Apr-2019,51.731998,51.790001,1901.75
25-Apr-2019,49.526001,51.32,1902.25
26-Apr-2019,47.028,51.075001,1950.630005
29-Apr-2019,48.293999,51.1525,1938.430054
30-Apr-2019,47.737999,50.1675,1926.52002
01-May-2019,46.801998,52.630001,1911.52002
02-May-2019,48.82,52.287498,1900.819946
03-May-2019,51.006001,52.9375,1962.459961
06-May-2019,51.068001,52.119999,1950.550049
07-May-2019,49.411999,50.715,1921
08-May-2019,48.967999,50.724998,1917.77002
09-May-2019,48.396,50.18,1899.869995
10-May-2019,47.903999,49.294998,1889.97998
13-May-2019,45.402,46.43,1822.680054
14-May-2019,46.462002,47.165001,1840.119995
15-May-2019,46.389999,47.73,1871.150024
16-May-2019,45.666,47.52,1907.569946
17-May-2019,42.206001,47.25,1869
20-May-2019,41.071999,45.772499,1858.969971
21-May-2019,41.015999,46.650002,1857.52002
22-May-2019,38.546001,45.695,1859.680054
23-May-2019,39.098,44.915001,1815.47998
24-May-2019,38.125999,44.7425,1823.280029
28-May-2019,37.740002,44.557499,1836.430054
29-May-2019,37.972,44.345001,1819.189941
30-May-2019,37.644001,44.575001,1816.319946
31-May-2019,37.032001,43.767502,1775.069946
03-Jun-2019,35.793999,43.325001,1692.689941
04-Jun-2019,38.720001,44.91,1729.560059
05-Jun-2019,39.318001,45.634998,1738.5
06-Jun-2019,41.189999,46.305,1754.359985
07-Jun-2019,40.900002,47.537498,1804.030029
10-Jun-2019,42.576,48.145,1860.630005
11-Jun-2019,43.419998,48.702499,1863.699951
12-Jun-2019,41.852001,48.547501,1855.319946
13-Jun-2019,42.782001,48.537498,1870.300049
14-Jun-2019,42.984001,48.185001,1869.670044
17-Jun-2019,45.006001,48.4725,1886.030029
18-Jun-2019,44.948002,49.612499,1901.369995
19-Jun-2019,45.285999,49.467499,1908.790039
20-Jun-2019,43.924,49.865002,1918.189941
21-Jun-2019,44.372002,49.695,1911.300049
24-Jun-2019,44.728001,49.645,1913.900024
25-Jun-2019,43.952,48.892502,1878.27002
26-Jun-2019,43.854,49.950001,1897.829956
27-Jun-2019,44.568001,49.935001,1904.280029
28-Jun-2019,44.692001,49.48,1893.630005
01-Jul-2019,45.433998,50.387501,1922.189941
02-Jul-2019,44.91,50.682499,1934.310059
03-Jul-2019,46.98,51.102501,1939
05-Jul-2019,46.619999,51.057499,1942.910034
08-Jul-2019,46.068001,50.005001,1952.319946
09-Jul-2019,46.012001,50.310001,1988.300049
10-Jul-2019,47.784,50.807499,2017.410034
11-Jul-2019,47.720001,50.4375,2001.069946
12-Jul-2019,49.015999,50.825001,2011
15-Jul-2019,50.700001,51.302502,2020.98999
16-Jul-2019,50.476002,51.125,2009.900024
17-Jul-2019,50.972,50.837502,1992.030029
18-Jul-2019,50.708,51.415001,1977.900024
19-Jul-2019,51.636002,50.647499,1964.52002
22-Jul-2019,51.136002,51.805,1985.630005
23-Jul-2019,52.034,52.209999,1994.48999
24-Jul-2019,52.976002,52.1675,2000.810059
25-Jul-2019,45.764,51.755001,1973.819946
26-Jul-2019,45.608002,51.935001,1943.050049
29-Jul-2019,47.153999,52.419998,1912.449951
30-Jul-2019,48.452,52.195,1898.530029
31-Jul-2019,48.321999,53.259998,1866.780029
01-Aug-2019,46.77,52.107498,1855.319946
02-Aug-2019,46.868,51.005001,1823.23999
05-Aug-2019,45.664001,48.334999,1765.130005
06-Aug-2019,46.150002,49.25,1787.829956
07-Aug-2019,46.683998,49.759998,1793.400024
08-Aug-2019,47.66,50.857498,1832.890015
09-Aug-2019,47.001999,50.247501,1807.579956
12-Aug-2019,45.801998,50.119999,1784.920044
13-Aug-2019,47,52.2425,1824.339966
14-Aug-2019,43.924,50.6875,1762.959961
15-Aug-2019,43.127998,50.435001,1776.119995
16-Aug-2019,43.987999,51.625,1792.569946
19-Aug-2019,45.366001,52.587502,1816.119995
20-Aug-2019,45.172001,52.59,1801.380005
21-Aug-2019,44.166,53.16,1823.540039
22-Aug-2019,44.43,53.115002,1804.660034
23-Aug-2019,42.279999,50.66,1749.619995
26-Aug-2019,43,51.622501,1768.869995
27-Aug-2019,42.816002,51.040001,1761.829956
28-Aug-2019,43.118,51.3825,1764.25
29-Aug-2019,44.341999,52.252499,1786.400024
30-Aug-2019,45.122002,52.185001,1776.290039
03-Sep-2019,45.001999,51.424999,1789.839966
04-Sep-2019,44.136002,52.297501,1800.619995
05-Sep-2019,45.916,53.32,1840.719971
06-Sep-2019,45.490002,53.314999,1833.51001
09-Sep-2019,46.358002,53.5425,1831.349976
10-Sep-2019,47.108002,54.174999,1820.550049
11-Sep-2019,49.419998,55.897499,1822.98999
12-Sep-2019,49.174,55.772499,1843.550049
13-Sep-2019,49.040001,54.6875,1839.339966
16-Sep-2019,48.562,54.974998,1807.839966
17-Sep-2019,48.958,55.174999,1822.550049
18-Sep-2019,48.698002,55.692501,1817.459961
19-Sep-2019,49.32,55.240002,1821.5
20-Sep-2019,48.124001,54.432499,1794.160034
23-Sep-2019,48.245998,54.68,1785.300049
24-Sep-2019,44.641998,54.419998,1741.609985
25-Sep-2019,45.740002,55.2575,1768.329956
26-Sep-2019,48.512001,54.9725,1739.839966
27-Sep-2019,48.425999,54.705002,1725.449951
30-Sep-2019,48.174,55.9925,1735.910034
01-Oct-2019,48.938,56.147499,1735.650024
02-Oct-2019,48.625999,54.740002,1713.22998
03-Oct-2019,46.605999,55.205002,1724.420044
04-Oct-2019,46.285999,56.752499,1739.650024
07-Oct-2019,47.543999,56.764999,1732.660034
08-Oct-2019,48.009998,56.099998,1705.51001
09-Oct-2019,48.905998,56.7575,1721.98999
10-Oct-2019,48.948002,57.522499,1720.26001
11-Oct-2019,49.577999,59.052502,1731.920044
14-Oct-2019,51.391998,58.967499,1736.430054
15-Oct-2019,51.577999,58.830002,1767.380005
16-Oct-2019,51.950001,58.592499,1777.430054
17-Oct-2019,52.394001,58.82,1787.47998
18-Oct-2019,51.389999,59.102501,1757.51001
21-Oct-2019,50.700001,60.127499,1785.660034
22-Oct-2019,51.116001,59.990002,1765.72998
23-Oct-2019,50.936001,60.794998,1762.170044
24-Oct-2019,59.936001,60.895,1780.780029
25-Oct-2019,65.625999,61.645,1761.329956
28-Oct-2019,65.542,62.262501,1777.079956
29-Oct-2019,63.243999,60.822498,1762.709961
30-Oct-2019,63.001999,60.814999,1779.98999
31-Oct-2019,62.984001,62.189999,1776.660034
01-Nov-2019,62.661999,63.955002,1791.439941
04-Nov-2019,63.493999,64.375,1804.660034
05-Nov-2019,63.444,64.282501,1801.709961
06-Nov-2019,65.316002,64.309998,1795.77002
07-Nov-2019,67.108002,64.857498,1788.199951
08-Nov-2019,67.428001,65.035004,1785.880005
11-Nov-2019,69.017998,65.550003,1771.650024
12-Nov-2019,69.986,65.489998,1778
13-Nov-2019,69.222,66.1175,1753.109985
14-Nov-2019,69.870003,65.660004,1754.599976
15-Nov-2019,70.433998,66.440002,1739.48999
18-Nov-2019,69.998001,66.775002,1752.530029
19-Nov-2019,71.903999,66.572502,1752.790039
20-Nov-2019,70.444,65.797501,1745.530029
21-Nov-2019,70.966003,65.502502,1734.709961
22-Nov-2019,66.608002,65.445,1745.719971
25-Nov-2019,67.267998,66.592499,1773.839966
26-Nov-2019,65.783997,66.072502,1796.939941
27-Nov-2019,66.258003,66.959999,1818.51001
29-Nov-2019,65.987999,66.8125,1800.800049
02-Dec-2019,66.973999,66.040001,1781.599976
03-Dec-2019,67.239998,64.862503,1769.959961
04-Dec-2019,66.606003,65.434998,1760.689941
05-Dec-2019,66.073997,66.394997,1740.47998
06-Dec-2019,67.178001,67.677498,1751.599976
09-Dec-2019,67.905998,66.730003,1749.51001
10-Dec-2019,69.767998,67.120003,1739.209961
11-Dec-2019,70.540001,67.692497,1748.719971
12-Dec-2019,71.935997,67.864998,1760.329956
13-Dec-2019,71.678001,68.787498,1760.939941
16-Dec-2019,76.300003,69.964996,1769.209961
17-Dec-2019,75.797997,70.102501,1790.660034
18-Dec-2019,78.629997,69.934998,1784.030029
19-Dec-2019,80.807999,70.004997,1792.280029
20-Dec-2019,81.117996,69.860001,1786.5
23-Dec-2019,83.844002,71,1793
24-Dec-2019,85.050003,71.067497,1789.209961
26-Dec-2019,86.188004,72.477501,1868.77002
27-Dec-2019,86.075996,72.449997,1869.800049
30-Dec-2019,82.940002,72.879997,1846.890015
31-Dec-2019,83.666,73.412498,1847.839966
02-Jan-2020,86.052002,75.087502,1898.01001
03-Jan-2020,88.601997,74.357498,1874.969971
06-Jan-2020,90.307999,74.949997,1902.880005
07-Jan-2020,93.811996,74.597504,1906.859985
08-Jan-2020,98.428001,75.797501,1891.969971
09-Jan-2020,96.267998,77.407501,1901.050049
10-Jan-2020,95.629997,77.582497,1883.160034
13-Jan-2020,104.972,79.239998,1891.300049
14-Jan-2020,107.584,78.169998,1869.439941
15-Jan-2020,103.699997,77.834999,1862.02002
16-Jan-2020,102.697998,78.809998,1877.939941
17-Jan-2020,102.099998,79.682503,1864.719971
21-Jan-2020,109.440002,79.142502,1892
22-Jan-2020,113.912003,79.425003,1887.459961
23-Jan-2020,114.440002,79.807503,1884.579956
24-Jan-2020,112.963997,79.577499,1861.640015
27-Jan-2020,111.603996,77.237503,1828.339966
28-Jan-2020,113.379997,79.422501,1853.25
29-Jan-2020,116.197998,81.084999,1858
30-Jan-2020,128.162003,80.967499,1870.680054
31-Jan-2020,130.113998,77.377502,2008.719971
03-Feb-2020,156,77.165001,2004.199951
04-Feb-2020,177.412003,79.712502,2049.669922
05-Feb-2020,146.940002,80.362503,2039.869995
06-Feb-2020,149.792007,81.302498,2050.22998
07-Feb-2020,149.613998,80.0075,2079.280029
10-Feb-2020,154.255997,80.387497,2133.909912
11-Feb-2020,154.876007,79.902496,2150.800049
12-Feb-2020,153.457993,81.800003,2160
13-Feb-2020,160.800003,81.217499,2149.870117
14-Feb-2020,160.005997,81.237503,2134.870117
18-Feb-2020,171.679993,79.75,2155.669922
19-Feb-2020,183.483994,80.904999,2170.219971
20-Feb-2020,179.882004,80.074997,2153.100098
21-Feb-2020,180.199997,78.262497,2095.969971
24-Feb-2020,166.757996,74.544998,2009.290039
25-Feb-2020,159.981995,72.019997,1972.73999
26-Feb-2020,155.759995,73.162498,1979.589966
27-Feb-2020,135.800003,68.379997,1884.300049
28-Feb-2020,133.598007,68.339996,1883.75
02-Mar-2020,148.723999,74.702499,1953.949951
03-Mar-2020,149.102005,72.330002,1908.98999
04-Mar-2020,149.899994,75.684998,1975.829956
05-Mar-2020,144.908005,73.230003,1924.030029
06-Mar-2020,140.695999,72.2575,1901.089966
09-Mar-2020,121.599998,66.542503,1800.609985
10-Mar-2020,129.065994,71.334999,1891.819946
11-Mar-2020,126.846001,68.857498,1820.859985
12-Mar-2020,112.110001,62.057499,1676.609985
13-Mar-2020,109.323997,69.4925,1785
16-Mar-2020,89.014,60.552502,1689.150024
17-Mar-2020,86.040001,63.215,1807.839966
18-Mar-2020,72.244003,61.6675,1830
19-Mar-2020,85.528,61.195,1880.930054
20-Mar-2020,85.505997,57.310001,1846.089966
23-Mar-2020,86.858002,56.092499,1902.829956
24-Mar-2020,101,61.720001,1940.099976
25-Mar-2020,107.849998,61.380001,1885.839966
26-Mar-2020,105.632004,64.610001,1955.48999
27-Mar-2020,102.872002,61.935001,1900.099976
30-Mar-2020,100.426003,63.702499,1963.949951
31-Mar-2020,104.800003,63.572498,1949.719971
01-Apr-2020,96.311996,60.227501,1907.699951
02-Apr-2020,90.893997,61.232498,1918.829956
03-Apr-2020,96.001999,60.352501,1906.589966
06-Apr-2020,103.248001,65.6175,1997.589966
07-Apr-2020,109.089996,64.857498,2011.599976
08-Apr-2020,109.767998,66.517502,2043
09-Apr-2020,114.599998,66.997498,2042.76001
13-Apr-2020,130.190002,68.3125,2168.870117
14-Apr-2020,141.977997,71.762497,2283.320068
15-Apr-2020,145.966003,71.107498,2307.679932
16-Apr-2020,149.042007,71.672501,2408.189941
17-Apr-2020,150.778,70.699997,2375
20-Apr-2020,149.272003,69.232498,2393.610107
21-Apr-2020,137.343994,67.092499,2328.120117
22-Apr-2020,146.421997,69.025002,2363.48999
23-Apr-2020,141.126007,68.7575,2399.449951
24-Apr-2020,145.029999,70.7425,2410.219971
27-Apr-2020,159.75,70.792503,2376
28-Apr-2020,153.824005,69.644997,2314.080078
29-Apr-2020,160.102005,71.932503,2372.709961
30-Apr-2020,156.376007,73.449997,2474
01-May-2020,140.264008,72.267502,2286.040039
04-May-2020,152.238007,73.290001,2315.98999
05-May-2020,153.641998,74.389999,2317.800049
06-May-2020,156.516006,75.157501,2351.26001
07-May-2020,156.007996,75.934998,2367.610107
08-May-2020,163.884003,77.532501,2379.610107
11-May-2020,162.257996,78.752502,2409
12-May-2020,161.882004,77.852501,2356.949951
13-May-2020,158.192001,76.912498,2367.919922
14-May-2020,160.666,77.385002,2388.850098
15-May-2020,159.834,76.927498,2409.780029
18-May-2020,162.725998,78.739998,2426.26001
19-May-2020,161.602005,78.285004,2449.330078
20-May-2020,163.112,79.807503,2497.939941
21-May-2020,165.520004,79.212502,2446.73999
22-May-2020,163.376007,79.722504,2436.879883
26-May-2020,163.774002,79.182503,2421.860107
27-May-2020,164.046005,79.527496,2410.389893
28-May-2020,161.162003,79.5625,2401.100098
29-May-2020,167,79.485001,2442.370117
01-Jun-2020,179.619995,80.462502,2471.040039
02-Jun-2020,176.311996,80.834999,2472.409912
03-Jun-2020,176.591995,81.279999,2478.399902
04-Jun-2020,172.876007,80.580002,2460.600098
05-Jun-2020,177.132004,82.875,2483
08-Jun-2020,189.983994,83.364998,2524.060059
09-Jun-2020,188.134003,85.997498,2600.860107
10-Jun-2020,205.009995,88.209999,2647.449951
11-Jun-2020,194.567993,83.974998,2557.959961
12-Jun-2020,187.056,84.699997,2545.02002
15-Jun-2020,198.179993,85.747498,2572.679932
16-Jun-2020,196.425995,88.019997,2615.27002
17-Jun-2020,198.358002,87.897499,2640.97998
18-Jun-2020,200.792007,87.932503,2653.97998
19-Jun-2020,200.179993,87.43,2675.01001
22-Jun-2020,198.863998,89.717499,2713.820068
23-Jun-2020,200.356003,91.6325,2764.409912
24-Jun-2020,192.169998,90.014999,2734.399902
25-Jun-2020,197.195999,91.209999,2754.580078
26-Jun-2020,191.947998,88.407501,2692.870117
29-Jun-2020,201.869995,90.445,2680.379883
30-Jun-2020,215.962006,91.199997,2758.820068
01-Jul-2020,223.925995,91.027496,2878.699951
02-Jul-2020,241.731995,91.027496,2890.300049
06-Jul-2020,274.31601,93.462502,3057.040039
07-Jul-2020,277.971985,93.172501,3000.120117
08-Jul-2020,273.175995,95.342499,3081.110107
09-Jul-2020,278.855988,95.752502,3182.629883
10-Jul-2020,308.929993,95.919998,3200
13-Jul-2020,299.411987,95.477501,3104
14-Jul-2020,303.359985,97.057503,3084
15-Jul-2020,309.201996,97.724998,3008.870117
16-Jul-2020,300.127991,96.522499,2999.899902
17-Jul-2020,300.167999,96.327499,2961.969971
20-Jul-2020,328.600006,98.357498,3196.840088
21-Jul-2020,313.671997,97,3138.290039
22-Jul-2020,318.466003,97.272499,3099.909912
23-Jul-2020,302.614014,92.845001,2986.550049
24-Jul-2020,283.399994,92.614998,3008.909912
27-Jul-2020,307.920013,94.809998,3055.209961
28-Jul-2020,295.298004,93.252502,3000.330078
29-Jul-2020,299.821991,95.040001,3033.530029
30-Jul-2020,297.497986,96.190002,3051.879883
31-Jul-2020,286.152008,106.260002,3164.679932
03-Aug-2020,297,108.9375,3111.889893
04-Aug-2020,297.399994,109.665001,3138.830078
05-Aug-2020,297.003998,110.0625,3205.030029
06-Aug-2020,297.915985,113.902496,3225
07-Aug-2020,290.541992,111.112503,3167.459961
10-Aug-2020,283.713989,112.727501,3148.159912
11-Aug-2020,274.877991,109.375,3080.669922
12-Aug-2020,310.951996,113.010002,3162.23999
13-Aug-2020,324.200012,115.010002,3161.02002
14-Aug-2020,330.141998,114.907501,3148.02002
17-Aug-2020,367.127991,114.607498,3182.409912
18-Aug-2020,377.417999,115.5625,3312.48999
19-Aug-2020,375.705994,115.707497,3260.47998
20-Aug-2020,400.365997,118.275002,3297.370117
21-Aug-2020,409.996002,124.370003,3284.719971
24-Aug-2020,402.839996,125.857498,3307.459961
25-Aug-2020,404.667999,124.824997,3346.48999
26-Aug-2020,430.634003,126.522499,3441.850098
27-Aug-2020,447.75,125.010002,3400
28-Aug-2020,442.679993,124.807503,3401.800049
31-Aug-2020,498.320007,129.039993,3450.959961
01-Sep-2020,475.049988,134.179993,3499.120117
02-Sep-2020,447.369995,131.399994,3531.449951
03-Sep-2020,407,120.879997,3368
04-Sep-2020,418.320007,120.959999,3294.620117
08-Sep-2020,330.209991,112.82,3149.840088
09-Sep-2020,366.279999,117.32,3268.610107
10-Sep-2020,371.339996,113.489998,3175.110107
11-Sep-2020,372.720001,112,3116.219971
14-Sep-2020,419.619995,115.360001,3102.969971
15-Sep-2020,449.76001,115.540001,3156.129883
16-Sep-2020,441.76001,112.129997,3078.100098
17-Sep-2020,423.429993,110.339996,3008.72998
18-Sep-2020,442.149994,106.839996,2954.909912
21-Sep-2020,449.390015,110.080002,2960.469971
22-Sep-2020,424.230011,111.809998,3128.98999
23-Sep-2020,380.359985,107.120003,2999.860107
24-Sep-2020,387.790009,108.220001,3019.790039
25-Sep-2020,407.339996,112.279999,3095.129883
28-Sep-2020,421.200012,114.959999,3174.050049
29-Sep-2020,419.070007,114.089996,3144.879883
30-Sep-2020,429.01001,115.809998,3148.72998
01-Oct-2020,448.160004,116.790001,3221.26001
02-Oct-2020,415.089996,113.019997,3125
05-Oct-2020,425.679993,116.5,3199.199951
06-Oct-2020,413.980011,113.160004,3099.959961
07-Oct-2020,425.299988,115.080002,3195.689941
08-Oct-2020,425.920013,114.970001,3190.550049
09-Oct-2020,434,116.970001,3286.649902
12-Oct-2020,442.299988,124.400002,3442.929932
13-Oct-2020,446.649994,121.099998,3443.629883
14-Oct-2020,461.299988,121.190002,3363.709961
15-Oct-2020,448.880005,120.709999,3338.649902
16-Oct-2020,439.670013,119.019997,3272.709961
19-Oct-2020,430.829987,115.980003,3207.209961
20-Oct-2020,421.940002,117.510002,3217.01001
21-Oct-2020,422.640015,116.870003,3184.939941
22-Oct-2020,425.790009,115.75,3176.399902
23-Oct-2020,420.630005,115.040001,3204.399902
26-Oct-2020,420.279999,115.050003,3207.040039
27-Oct-2020,424.679993,116.599998,3286.330078
28-Oct-2020,406.019989,111.199997,3162.780029
29-Oct-2020,410.829987,115.32,3211.01001
30-Oct-2020,388.040009,108.860001,3036.149902
02-Nov-2020,400.51001,108.769997,3004.47998
03-Nov-2020,423.899994,110.440002,3048.409912
04-Nov-2020,420.980011,114.949997,3241.159912
05-Nov-2020,438.089996,119.029999,3322
06-Nov-2020,429.950012,118.690002,3311.370117
09-Nov-2020,421.26001,116.32,3143.73999
10-Nov-2020,410.359985,115.970001,3035.02002
11-Nov-2020,417.130005,119.489998,3137.389893
12-Nov-2020,411.76001,119.209999,3110.280029
13-Nov-2020,408.5,119.260002,3128.810059
16-Nov-2020,408.089996,120.300003,3131.060059
17-Nov-2020,441.609985,119.389999,3135.659912
18-Nov-2020,486.640015,118.029999,3105.459961
19-Nov-2020,499.269989,118.639999,3117.02002
20-Nov-2020,489.609985,117.339996,3099.399902
23-Nov-2020,521.849976,113.849998,3098.389893
24-Nov-2020,555.380005,115.169998,3118.060059
25-Nov-2020,574,116.029999,3185.070068
27-Nov-2020,585.76001,116.589996,3195.340088
30-Nov-2020,567.599976,119.050003,3168.040039
01-Dec-2020,584.76001,122.720001,3220.080078
02-Dec-2020,568.820007,123.080002,3203.530029
03-Dec-2020,593.380005,122.940002,3186.72998
04-Dec-2020,599.039978,122.25,3162.580078
07-Dec-2020,641.76001,123.75,3158
08-Dec-2020,649.880005,124.379997,3177.290039
09-Dec-2020,604.47998,121.779999,3104.199951
10-Dec-2020,627.070007,123.239998,3101.48999
11-Dec-2020,609.98999,122.410004,3116.419922
14-Dec-2020,639.830017,121.779999,3156.969971
15-Dec-2020,633.25,127.879997,3165.120117
16-Dec-2020,622.77002,127.809998,3240.959961
17-Dec-2020,655.900024,128.699997,3236.080078
18-Dec-2020,695,126.660004,3201.649902
21-Dec-2020,649.859985,128.229996,3206.179932
22-Dec-2020,640.340027,131.880005,3206.52002
23-Dec-2020,645.97998,130.960007,3185.27002
24-Dec-2020,661.77002,131.970001,3172.689941
28-Dec-2020,663.690002,136.690002,3283.959961
29-Dec-2020,665.98999,134.869995,3322
30-Dec-2020,694.780029,133.720001,3285.850098
31-Dec-2020,705.669983,132.690002,3256.929932
04-Jan-2021,729.77002,129.410004,3186.629883
05-Jan-2021,735.109985,131.009995,3218.51001
06-Jan-2021,755.97998,126.599998,3138.379883
07-Jan-2021,816.039978,130.919998,3162.159912
08-Jan-2021,880.02002,132.050003,3182.699951
11-Jan-2021,811.190002,128.979996,3114.209961
12-Jan-2021,849.440002,128.800003,3120.830078
13-Jan-2021,854.409973,130.889999,3165.889893
14-Jan-2021,845,128.910004,3127.469971
15-Jan-2021,826.159973,127.139999,3104.25
19-Jan-2021,844.549988,127.830002,3120.76001
20-Jan-2021,850.450012,132.029999,3263.379883
21-Jan-2021,844.98999,136.869995,3306.98999
22-Jan-2021,846.640015,139.070007,3292.22998
25-Jan-2021,880.799988,142.919998,3294
26-Jan-2021,883.090027,143.160004,3326.129883
27-Jan-2021,864.159973,142.059998,3232.580078
28-Jan-2021,835.429993,137.089996,3237.620117
29-Jan-2021,793.530029,131.960007,3206.199951
01-Feb-2021,839.809998,134.139999,3342.879883
02-Feb-2021,872.789978,134.990005,3380
03-Feb-2021,854.690002,133.940002,3312.530029
04-Feb-2021,849.98999,137.389999,3331
05-Feb-2021,852.22998,136.759995,3352.149902
08-Feb-2021,863.419983,136.910004,3322.939941
09-Feb-2021,849.460022,136.009995,3305
10-Feb-2021,804.820007,135.389999,3286.580078
11-Feb-2021,811.659973,135.130005,3262.129883
12-Feb-2021,816.119995,135.369995,3277.709961
16-Feb-2021,796.219971,133.190002,3268.949951
17-Feb-2021,798.150024,130.839996,3308.639893
18-Feb-2021,787.380005,129.710007,3328.22998
19-Feb-2021,781.299988,129.869995,3249.899902
22-Feb-2021,714.5,126,3180.73999
23-Feb-2021,698.840027,125.860001,3194.5
24-Feb-2021,742.02002,125.349998,3159.530029
25-Feb-2021,682.219971,120.989998,3057.159912
26-Feb-2021,675.5,121.260002,3092.929932
01-Mar-2021,718.429993,127.790001,3146.139893
02-Mar-2021,686.440002,125.120003,3094.530029
03-Mar-2021,653.200012,122.059998,3005
04-Mar-2021,621.440002,120.129997,2977.570068
05-Mar-2021,597.950012,121.419998,3000.459961
08-Mar-2021,563,116.360001,2951.949951
09-Mar-2021,673.580017,121.089996,3062.850098
10-Mar-2021,668.059998,119.980003,3057.639893
11-Mar-2021,699.599976,121.959999,3113.590088
12-Mar-2021,693.72998,121.029999,3089.48999
15-Mar-2021,707.940002,123.989998,3081.679932
16-Mar-2021,676.880005,125.57,3091.860107
17-Mar-2021,701.809998,124.760002,3135.72998
18-Mar-2021,653.159973,120.529999,3027.98999
19-Mar-2021,654.869995,119.989998,3074.959961
22-Mar-2021,670,123.389999,3110.870117
